"director_id";"person_id_tmdb";"nombre";"sexo";"fuente_sexo";"pais";"fuente_pais";"nombre_credito_original"
1;229931;"Asghar Farhadi";"hombre";"tmdb";"IR";"tmdb_heuristico";""
2;1930872;"Ferrán Navarro-Beltrán";"hombre";"tmdb";"";"";""
3;1114075;"Vicente Pérez Herrero";"";"";"";"";""
4;1120691;"Antonio Drove";"hombre";"tmdb";"ES";"tmdb_heuristico";""
5;1388727;"Lucía Álvarez";"mujer";"wikidata";"MX";"wikidata";""
6;2434913;"César Souto Vilanova";"";"";"";"";""
7;2839650;"Eloy Calvo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
8;2522953;"Patricia Franquesa";"";"";"";"";""
9;96369;"Carlos Saura";"hombre";"tmdb";"ES";"tmdb_heuristico";""
10;1115312;"Gaizka Urresti";"hombre";"wikidata";"ES";"wikidata";""
11;37526;"Fernando Trueba";"hombre";"tmdb";"ES";"tmdb_heuristico";""
12;3567270;"Evgeny Yablokov";"";"";"";"";""
13;3778185;"Nick Igea";"";"";"";"";""
14;131587;"Víctor Monigote";"hombre";"manual";"ES";"manual";""
15;2474255;"Eduardo Gondell";"hombre";"wikidata";"AR";"wikidata";""
16;1624337;"Pau Faus";"";"";"";"";""
17;4382575;"Ana L. Martín";"";"";"";"";""
18;1105225;"Héctor Claramunt";"hombre";"wikidata";"";"";""
19;2445361;"Valeriano López";"";"";"";"";""
20;2181973;"Iratxe Fresneda";"mujer";"tmdb";"ES";"tmdb_heuristico";""
21;5702959;"Alberto Martos";"";"";"";"";""
22;113406;"Belén Macías";"mujer";"tmdb";"ES";"tmdb_heuristico";""
23;17000;"Elena Manrique";"mujer";"tmdb";"";"";""
24;3217186;"Chiara Avesani";"";"";"";"";""
25;2349411;"Matteo Delbò";"";"";"";"";""
26;42;"Lars von Trier";"hombre";"tmdb";"DK";"tmdb_heuristico";""
27;1459948;"Juanjo Giménez Peña";"hombre";"tmdb";"ES";"tmdb_heuristico";""
28;2025649;"Pilar Palomero";"mujer";"tmdb";"ES";"tmdb_heuristico";""
29;4237979;"Coré Ruiz";"";"";"";"";""
30;3960733;"Juan Perez Fajardo";"";"";"";"";""
31;1090718;"Sigfrid Monleón";"hombre";"wikidata";"ES";"wikidata";""
32;1121668;"Germán Roda";"";"";"";"";""
33;1744391;"Andrea Jaurrieta";"mujer";"tmdb";"ES";"tmdb_heuristico";""
34;1909488;"José Manuel Gómez Vidal";"";"";"";"";""
35;6346352;"Sandra Romero";"";"";"";"";""
36;1966070;"Álvaro Gago";"hombre";"tmdb";"ES";"tmdb_heuristico";""
37;5308218;"Sandra Román";"";"";"";"";""
38;57865;"Álex de la Iglesia";"hombre";"tmdb";"ES";"tmdb_heuristico";""
39;25900;"Daniel Guzmán";"hombre";"tmdb";"ES";"tmdb_heuristico";""
40;1805365;"Octavio Guerra";"hombre";"tmdb";"ES";"tmdb_heuristico";""
41;2628141;"Gerard Oms";"hombre";"tmdb";"ES";"tmdb_heuristico";""
42;74909;"Dolores Fonzi";"mujer";"tmdb";"AR";"tmdb_heuristico";""
43;1331228;"David Pantaleón";"";"";"";"";""
44;4081519;"Joaquín Carmona Hidalgo";"";"";"";"";""
45;90;"Isabel Coixet";"mujer";"tmdb";"ES";"tmdb_heuristico";""
46;1282574;"Paloma Concejero";"mujer";"tmdb";"ES";"tmdb_heuristico";""
47;4385976;"Javier Polo";"hombre";"manual";"ES";"manual";""
48;4152418;"Manuel Rossell";"";"";"";"";""
49;2428618;"Patricia Tamayo";"mujer";"tmdb";"CO";"tmdb_heuristico";""
50;2856339;"Albert Badia";"";"";"";"";""
51;4776926;"Lucía Casañ Rodríguez";"";"";"";"";""
52;4896283;"Itsaso Arana";"";"";"";"";""
53;2522604;"Claudia Reig";"mujer";"manual";"ES";"manual";""
54;1367159;"Adrián Silvestre";"hombre";"wikidata";"ES";"wikidata";""
55;2610510;"Larraitz Zuazo";"";"";"";"";""
56;2584715;"Zuri Goikoetxea";"";"";"";"";""
57;1624805;"Ainhoa Andraka";"";"";"";"";""
58;1049263;"Abel García Roure";"";"";"";"";""
59;3184568;"Manu Trillo";"";"";"";"";""
60;19804;"Manuel Huerga";"hombre";"tmdb";"ES";"tmdb_heuristico";""
61;2631444;"Francesca Català Margarit";"";"";"";"";""
62;1360055;"Guillermo Benet";"hombre";"tmdb";"ES";"tmdb_heuristico";""
63;2071650;"Eva Vizcarra";"mujer";"tmdb";"ES";"tmdb_heuristico";""
64;2617011;"Daniel Luna";"";"";"";"";""
65;932363;"Mariano Barroso";"hombre";"tmdb";"ES";"tmdb_heuristico";""
66;1151386;"Neus Ballús";"mujer";"tmdb";"ES";"tmdb_heuristico";""
67;1788850;"Elena Martín Gimeno";"mujer";"tmdb";"ES";"tmdb_heuristico";""
68;34017;"Daniel Sánchez Arévalo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
69;109354;"Lluís Danés";"hombre";"wikidata";"ES";"wikidata";""
70;1106577;"Carlos Vermut";"hombre";"tmdb";"ES";"tmdb_heuristico";""
71;5646425;"Patricia Pérez";"";"";"";"";""
72;5318950;"Liena Cid Navia";"";"";"";"";""
73;4958781;"Kike Maillo";"hombre";"manual";"ES";"manual";""
74;3022884;"Borja de la Vega";"";"";"";"";""
75;2549328;"Irene Iborra Rizo";"mujer";"manual";"ES";"manual";""
76;3262866;"Ekain Albite";"hombre";"tmdb";"";"";""
77;3959299;"Adrià Roca";"hombre";"tmdb";"";"";""
78;3959300;"Nicolau Mallofré";"hombre";"tmdb";"";"";""
79;3959289;"Mikel Ibarguren";"hombre";"tmdb";"";"";""
80;2046903;"Magda Calabrese";"";"";"";"";""
81;2767302;"María Gisele Royo";"";"";"";"";""
82;2494000;"Julia de Castro";"";"";"";"";""
83;570219;"Manuel Serrano";"hombre";"tmdb";"";"";""
84;1149068;"Mar Coll";"mujer";"tmdb";"ES";"tmdb_heuristico";""
85;1388779;"Ramon Luque";"";"";"";"";""
86;1031128;"David Marqués";"hombre";"tmdb";"ES";"tmdb_heuristico";""
87;1195187;"Víctor Matellano";"hombre";"tmdb";"ES";"tmdb_heuristico";""
88;1294751;"Estibaliz Urresola Solaguren";"mujer";"tmdb";"ES";"tmdb_heuristico";""
89;1756181;"Daresha Kyi";"mujer";"manual";"US";"manual";""
90;1161761;"Catherine Gund";"mujer";"manual";"US";"manual";""
91;2806169;"Abigail Schaaff";"";"";"";"";""
92;3702941;"Melo Gon";"mujer";"tmdb";"";"";""
93;4149569;"Moisés Martín";"hombre";"wikidata";"";"";""
94;309;"Pedro Almodóvar";"hombre";"tmdb";"ES";"tmdb_heuristico";""
95;2189495;"Gemma Blasco";"mujer";"tmdb";"";"";""
96;3365472;"Rocío Martín";"mujer";"tmdb";"";"";""
97;2168024;"José Luis García Cossío";"";"";"";"";""
98;1031912;"Elena Trapé";"mujer";"tmdb";"ES";"wikidata";""
99;140396;"Miguel Ángel Vivas";"hombre";"tmdb";"ES";"tmdb_heuristico";""
100;3255932;"Carlos Marbán";"hombre";"tmdb";"";"";""
101;1012214;"José Antonio Hergueta";"";"";"";"";""
102;1047274;"Arantxa Aguirre";"mujer";"tmdb";"ES";"tmdb_heuristico";""
103;17597;"Juan Carlos Fresnadillo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
104;10828;"Guillermo del Toro";"hombre";"tmdb";"MX";"tmdb_heuristico";""
105;1200444;"Dani de la Orden";"hombre";"tmdb";"ES";"tmdb_heuristico";""
106;5326801;"Luis C. Lagos";"";"";"";"";""
107;1180358;"Pablo Moreno";"hombre";"tmdb";"ES";"wikidata";""
108;237581;"César Martínez Herrada";"hombre";"wikidata";"ES";"wikidata";""
109;2760432;"Miguel A. Mejias";"";"";"";"";""
110;1459419;"Alba Sotorra";"mujer";"tmdb";"ES";"tmdb_heuristico";""
111;937151;"Félix Viscarret";"hombre";"wikidata";"ES";"wikidata";""
112;2632889;"David Pérez Sañudo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
113;1962957;"Meritxell Colell Aparicio";"mujer";"manual";"ES";"manual";""
114;2203960;"Rafa Molés";"hombre";"tmdb";"";"";""
115;2203959;"Pepe Andreu";"";"";"";"";""
116;5370042;"Alex Cuellar";"";"";"";"";""
117;4603658;"Rafael Sánchez G.";"";"";"";"";""
118;2163917;"Héctor Escandell";"";"";"";"";""
119;81849;"Pedro Olea";"hombre";"tmdb";"ES";"tmdb_heuristico";""
120;2231098;"Miguel Faus";"hombre";"tmdb";"ES";"wikidata";""
121;2000753;"Marina Lameiro";"mujer";"tmdb";"ES";"tmdb_heuristico";""
122;2461318;"Mamen Díaz";"mujer";"tmdb";"";"";""
123;1436448;"Amparo Climent";"mujer";"tmdb";"ES";"tmdb_heuristico";""
124;1768555;"Ivan Ruiz Flores";"";"";"";"";""
125;1170687;"Xavier Bermúdez";"hombre";"wikidata";"ES";"wikidata";""
126;1764966;"Marisa Crespo";"";"";"";"";""
127;27450;"David Serrano";"hombre";"tmdb";"ES";"wikidata";""
128;1828428;"Blanco Santos";"";"";"";"";""
129;4180107;"Ernesto Daranas Serrano";"hombre";"manual";"CU";"manual";""
130;2494026;"Pepa G. Ramos";"mujer";"manual";"ES";"manual";""
131;2075885;"Tirma Pérez";"mujer";"manual";"ES";"manual";""
132;1582248;"Alexis Morante";"hombre";"tmdb";"ES";"tmdb_heuristico";""
133;1515828;"Alberto Vázquez";"hombre";"tmdb";"ES";"tmdb_heuristico";""
134;2781728;"Jaume Claret Muxart";"";"";"";"";""
135;931271;"Eduardo Casanova";"hombre";"tmdb";"ES";"tmdb_heuristico";""
136;1147996;"Fernando Merinero";"";"";"";"";""
137;1145408;"Jo Sol";"hombre";"tmdb";"ES";"tmdb_heuristico";""
138;3059119;"Amat Vallmajor del Pozo";"";"";"";"";""
139;6389083;"José Victor Fuentes";"";"";"";"";""
140;2596472;"Raúl Cerezo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
141;1679853;"Fernando González Gómez";"";"";"";"";""
142;1046529;"Denis Delestrac";"hombre";"tmdb";"FR";"wikidata";""
143;589553;"Antoni Ribas";"hombre";"tmdb";"ES";"tmdb_heuristico";""
144;1348362;"Juan Francisco Viruega";"";"";"";"";""
145;54526;"Paco Plaza";"hombre";"tmdb";"ES";"tmdb_heuristico";""
146;1543018;"Álvaro de la Hoz";"";"";"";"";""
147;2095405;"Alejandro G. Salgado";"";"";"";"";""
148;2055371;"Selman Nacar";"hombre";"tmdb";"TR";"tmdb_heuristico";""
149;2619632;"Alex Sardà";"";"";"";"";""
150;1379702;"Sayago Ayuso";"hombre";"tmdb";"ES";"tmdb_heuristico";""
151;2524429;"Isabel Fernández";"";"";"";"";""
152;1711334;"Marc Ferrer";"hombre";"tmdb";"ES";"tmdb_heuristico";""
153;1957068;"Teresa Bellón";"";"";"";"";""
154;1957066;"César F. Calvillo";"";"";"";"";""
155;6362320;"Josu Martínez";"";"";"";"";""
156;56470;"Javier Fesser";"hombre";"tmdb";"ES";"tmdb_heuristico";""
157;1150199;"Oskar Alegria";"hombre";"tmdb";"ES";"tmdb_heuristico";""
158;1506375;"David Ilundain";"hombre";"tmdb";"ES";"wikidata";""
159;1820703;"Asier Urbieta";"";"";"";"";""
160;1428818;"Paul Urkijo Alijo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
161;2814318;"Laura Hojman";"mujer";"tmdb";"ES";"tmdb_heuristico";""
162;6163639;"Paula Ortiz";"";"";"";"";""
163;1036281;"Vera Fogwill";"hombre";"tmdb";"AR";"tmdb_heuristico";""
164;5597231;"Diego Martínez";"hombre";"manual";"ES";"manual";""
165;3629503;"Victòria Morell Salom";"mujer";"tmdb";"";"";""
166;1442569;"Juan Miguel del Castillo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
167;2076971;"Fon Cortizo";"hombre";"wikidata";"ES";"wikidata";""
168;5364688;"Guillermo Galoe";"";"";"";"";""
169;2373399;"Polo Menárguez";"";"";"";"";""
170;1785157;"Maria Elorza";"mujer";"tmdb";"ES";"tmdb_heuristico";""
171;260953;"Nicolás Muñoz";"hombre";"tmdb";"";"";""
172;3156507;"Rafael Russo";"hombre";"manual";"UY";"manual";""
173;2829430;"Helena de Llanos";"mujer";"tmdb";"ES";"wikidata";""
174;5036140;"Jorge Cebrián";"hombre";"manual";"ES";"manual";""
175;79002;"Nacho G. Velilla";"hombre";"tmdb";"ES";"tmdb_heuristico";""
176;15488;"Ken Loach";"hombre";"tmdb";"GB";"tmdb_heuristico";""
177;4638503;"Patricia de Luna";"";"";"";"";""
178;19840;"Alejandro Amenábar";"hombre";"tmdb";"CL";"tmdb_heuristico";""
179;2577039;"Laura Sisteró";"";"";"";"";""
180;5425079;"Juan Pablo Mejía Caicedo";"";"";"";"";""
181;4889588;"Pablo Agüero";"hombre";"manual";"AR";"manual";""
182;238384;"Alain Guiraudie";"hombre";"tmdb";"FR";"tmdb_heuristico";""
183;5399174;"Alejandro Rojas";"";"";"";"";""
184;1950950;"Juan Sebastián Vásquez";"hombre";"tmdb";"";"";""
185;2044765;"Xavier Baig";"";"";"";"";""
186;2773693;"Víctor Luengo";"";"";"";"";""
187;37833;"Víctor Erice";"hombre";"tmdb";"ES";"tmdb_heuristico";""
188;16973;"Icíar Bollaín";"mujer";"tmdb";"ES";"tmdb_heuristico";""
189;2896953;"Javier Tolentino";"";"";"";"";""
190;1193421;"Juan Manuel Cotelo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
191;3796416;"Alicia Bel";"mujer";"tmdb";"ES";"tmdb_heuristico";""
192;1695482;"Kurro González";"";"";"";"";""
193;1051295;"Álvaro Longoria";"hombre";"tmdb";"ES";"tmdb_heuristico";""
194;3574547;"Alfredo Carrasco Alonso";"";"";"";"";""
195;1696531;"Javier Marco";"hombre";"tmdb";"ES";"wikidata";""
196;1008548;"Emilio Ruiz Barrachina";"hombre";"wikidata";"ES";"wikidata";""
197;1027743;"Manuel J. García";"hombre";"manual";"ES";"manual";""
198;1208929;"Hernán Zin";"hombre";"wikidata";"IT";"wikidata";""
199;74943;"Daniel Monzón";"hombre";"tmdb";"ES";"tmdb_heuristico";""
200;2244942;"Marc Serena";"";"";"";"";""
201;1173037;"Andrés Duque";"hombre";"tmdb";"VE";"tmdb_heuristico";""
202;1270701;"J.J. Winlove";"";"";"";"";""
203;4162971;"Noel Gálvez";"hombre";"tmdb";"";"";""
204;2978732;"Martín Cuervo";"hombre";"tmdb";"ES";"wikidata";""
205;1507365;"Luis E. Parés";"";"";"";"";""
206;2350322;"Juan Palacios";"";"";"";"";""
207;3445141;"Luc Knowles";"hombre";"tmdb";"GB";"tmdb_heuristico";""
208;1463084;"Juan Antonio Moreno Amador";"hombre";"wikidata";"";"";""
209;3517055;"José Corral Llorente";"hombre";"manual";"ES";"manual";""
210;95320;"Rodrigo Cortés";"hombre";"tmdb";"ES";"tmdb_heuristico";""
211;212687;"Daniel Calparsoro";"hombre";"tmdb";"ES";"tmdb_heuristico";""
212;1262057;"Joaquín Gutiérrez Acha";"hombre";"wikidata";"ES";"wikidata";""
213;54525;"Jaume Balagueró";"hombre";"tmdb";"ES";"tmdb_heuristico";""
214;2918999;"Alberto Rull";"";"";"";"";""
215;6142772;"Alba Prol Cid";"";"";"";"";""
216;4736109;"Raúl García";"";"";"";"";""
217;108499;"Manuel Gómez Pereira";"hombre";"tmdb";"ES";"wikidata";""
218;2801723;"Belén Verdugo";"";"";"";"";""
219;1485396;"Albert Pintó";"hombre";"tmdb";"ES";"tmdb_heuristico";""
220;85552;"Borja Cobeaga";"hombre";"tmdb";"ES";"wikidata";""
221;2079453;"Andrés Garrigó";"hombre";"manual";"ES";"manual";""
222;2927784;"Miguel Angel Bonequi Trujillo";"";"";"";"";""
223;1341326;"Ana Murugarren";"mujer";"wikidata";"ES";"wikidata";""
224;5593416;"Jordi Torra";"";"";"";"";""
225;1304466;"Alexs Stadermann";"hombre";"tmdb";"AU";"wikidata";""
226;1932129;"Domingo J. González";"";"";"";"";""
227;2205048;"Víctor Escribano";"";"";"";"";""
228;2319;"Maria de Medeiros";"mujer";"tmdb";"PT";"tmdb_heuristico";""
229;1504421;"David Cánovas";"hombre";"wikidata";"ES";"wikidata";""
230;2915594;"Víctor Cerdán";"";"";"";"";""
231;2980736;"Marjan Khosravi";"mujer";"tmdb";"IR";"tmdb_heuristico";""
232;1367435;"Luis Tinoco";"hombre";"tmdb";"";"";""
233;2725314;"Ricard Peitx";"";"";"";"";""
234;1338870;"Pavel Giroud";"hombre";"manual";"CU";"manual";""
235;2468094;"Inge Mendioroz";"";"";"";"";""
236;96690;"Rodrigo Sorogoyen";"hombre";"tmdb";"ES";"tmdb_heuristico";""
237;5247630;"Gerard Peris";"";"";"";"";""
238;68234;"Ezekiel Montes";"hombre";"wikidata";"";"";""
239;589104;"Paco Arango";"hombre";"tmdb";"MX";"tmdb_heuristico";""
240;37561;"Fernando Colomo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
241;3081963;"Víctor García";"";"";"";"";""
242;1044672;"Rafael Alcázar";"hombre";"tmdb";"ES";"tmdb_heuristico";""
243;4163858;"Santiago Alvarado Ilarri";"hombre";"manual";"PE";"manual";""
244;1130539;"Jon Garaño";"hombre";"tmdb";"ES";"tmdb_heuristico";""
245;1064869;"Aitor Arregi";"hombre";"tmdb";"ES";"tmdb_heuristico";""
246;2006454;"Alberto Triano";"";"";"";"";""
247;1385568;"Pedro Solís";"hombre";"tmdb";"ES";"tmdb_heuristico";""
248;2044869;"Juan Jesús García Galocha";"hombre";"tmdb";"ES";"tmdb_heuristico";""
249;2096630;"Sonia Escolano";"mujer";"wikidata";"ES";"wikidata";""
250;1857851;"Belén López Albert";"";"";"";"";""
251;53230;"Fernando Franco";"hombre";"tmdb";"ES";"tmdb_heuristico";""
252;102329;"Maria Ripoll";"mujer";"tmdb";"ES";"tmdb_heuristico";""
253;2558765;"Juan Antonio Chavero";"";"";"";"";""
254;3055331;"Yolanda Centeno";"";"";"";"";""
255;1243;"Woody Allen";"hombre";"tmdb";"US";"tmdb_heuristico";""
256;113736;"Giordano Gederlini";"hombre";"tmdb";"CL";"tmdb_heuristico";""
257;1378230;"Ion de Sosa";"hombre";"tmdb";"ES";"tmdb_heuristico";""
258;3127416;"Juan Gamero";"";"";"";"";""
259;1399736;"Ana Victoria Pérez";"mujer";"tmdb";"";"";""
260;1170971;"David Galán Galindo";"hombre";"tmdb";"ES";"wikidata";""
261;2525261;"Shadi Adib";"";"";"";"";""
262;59879;"David Trueba";"hombre";"tmdb";"ES";"tmdb_heuristico";""
263;1466012;"Clara Bilbao";"mujer";"tmdb";"ES";"tmdb_heuristico";""
264;1724318;"Ángeles Huerta";"mujer";"tmdb";"";"";""
265;1070463;"Manuel H. Martín";"";"";"";"";""
266;64845;"Antonio Cuadri";"hombre";"wikidata";"ES";"wikidata";""
267;1115313;"Javier Espada";"hombre";"manual";"ES";"manual";""
268;4762461;"Salvador Calvo";"";"";"";"";""
269;2928016;"Luís Gibert";"";"";"";"";""
270;1061663;"Alfonso Sánchez";"hombre";"tmdb";"ES";"tmdb_heuristico";""
271;2543463;"Eva Libertad";"mujer";"tmdb";"ES";"tmdb_heuristico";""
272;16979;"Chus Gutiérrez";"mujer";"tmdb";"ES";"wikidata";""
273;2348612;"Margarita Ledo";"mujer";"tmdb";"ES";"tmdb_heuristico";""
274;2168850;"Diego Llorente";"hombre";"tmdb";"ES";"wikidata";""
275;1708407;"Irati Gorostidi";"mujer";"tmdb";"ES";"tmdb_heuristico";""
276;4030050;"José Gasset";"";"";"";"";""
277;6264805;"Eloy Enciso Cachafeiro";"";"";"";"";""
278;1527536;"Frank Ariza";"hombre";"tmdb";"ES";"tmdb_heuristico";""
279;4065553;"Pablo Riesgo";"";"";"";"";""
280;1266452;"Jose Val Bal";"";"";"";"";""
281;588973;"Isaki Lacuesta";"hombre";"tmdb";"ES";"tmdb_heuristico";""
282;3304948;"Pol Rodríguez";"";"";"";"";""
283;935765;"Sílvia Munt";"mujer";"tmdb";"ES";"tmdb_heuristico";""
284;1295643;"Alfonso Zarauza";"hombre";"wikidata";"ES";"wikidata";""
285;1221292;"Lois Patiño";"hombre";"tmdb";"ES";"tmdb_heuristico";""
286;2998049;"Alberto Armas Díaz";"";"";"";"";""
287;2333553;"Víctor Conde";"hombre";"tmdb";"";"";""
288;5224596;"Felipe Villaplana";"";"";"";"";""
289;92661;"Javier Veiga";"hombre";"tmdb";"ES";"tmdb_heuristico";""
290;17603;"Enrique López Lavigne";"hombre";"tmdb";"ES";"tmdb_heuristico";""
291;2836489;"Ana Lambarri";"mujer";"tmdb";"";"";""
292;1438827;"Vicent Monsonís";"hombre";"wikidata";"";"";""
293;1826479;"Marga Melià";"";"";"";"";""
294;2374023;"Galder Gaztelu-Urrutia";"hombre";"tmdb";"ES";"tmdb_heuristico";""
295;125852;"Miguel Ángel Muñoz";"hombre";"tmdb";"ES";"tmdb_heuristico";""
296;2478401;"Santiago Requejo";"hombre";"tmdb";"";"";""
297;1074041;"Luis Alegre Saz";"hombre";"tmdb";"ES";"tmdb_heuristico";""
298;3592180;"Juan A. Anguita";"";"";"";"";""
299;1672995;"Unai Canela";"";"";"";"";""
300;1413007;"Adolfo Dufour";"hombre";"tmdb";"";"";""
301;1430334;"Juan Galiñanes";"hombre";"tmdb";"ES";"wikidata";""
302;2263746;"Fernando Vera";"";"";"";"";""
303;5644505;"Jesús Ponce";"";"";"";"";""
304;2422984;"Mauro Colombo";"hombre";"manual";"IT";"manual";""
305;1436791;"Alejandro Suárez Lozano";"hombre";"wikidata";"ES";"wikidata";""
306;1035833;"Vicente Villanueva";"hombre";"tmdb";"ES";"tmdb_heuristico";""
307;84714;"Juan José Campanella";"hombre";"tmdb";"AR";"tmdb_heuristico";""
308;5503054;"Sergio Rodrigo Ruiz";"";"";"";"";""
309;224884;"Imanol Uribe";"hombre";"tmdb";"SV";"tmdb_heuristico";""
310;37613;"Jaime Chávarri";"hombre";"tmdb";"ES";"tmdb_heuristico";""
311;4424916;"Marta Espar";"";"";"ES";"tmdb_heuristico";""
312;4424914;"Maiol Virgili";"";"";"";"";""
313;1131414;"Alfonso Cortés-Cavanillas";"hombre";"tmdb";"";"";""
314;1152634;"Marcel Barrena";"hombre";"tmdb";"ES";"tmdb_heuristico";""
315;1128094;"Ibon Cormenzana";"hombre";"tmdb";"ES";"tmdb_heuristico";""
316;3233145;"Iker Elorrieta";"";"";"";"";""
317;141967;"Benito Zambrano";"hombre";"tmdb";"ES";"wikidata";""
318;1635445;"Celia Novis";"";"";"";"";""
319;2545879;"Patxi Uriz";"";"";"";"";""
320;2796656;"Carmen Rodríguez";"";"";"";"";""
321;1124382;"Carlos Sedes";"hombre";"tmdb";"ES";"wikidata";""
322;1194904;"Pablo Maqueda";"hombre";"tmdb";"ES";"tmdb_heuristico";""
323;4580493;"José Cabanach";"";"";"";"";""
324;1697308;"Diego López-Fernández";"hombre";"tmdb";"ES";"tmdb_heuristico";""
325;2000744;"Ione Atenea";"mujer";"tmdb";"ES";"tmdb_heuristico";""
326;1355193;"Igor Legarreta";"hombre";"wikidata";"ES";"wikidata";""
327;3701720;"Paula Labordeta";"";"";"";"";""
328;5421335;"Azucena Carbajosa Rodriguez";"";"";"";"";""
329;1300969;"Jordi Évole";"hombre";"tmdb";"ES";"tmdb_heuristico";""
330;5421103;"Ramón Lara";"";"";"";"";""
331;2348064;"Hugo de la Riva";"";"";"";"";""
332;2256047;"Javier Fernández Vázquez";"";"";"";"";""
333;130988;"Inés París";"mujer";"wikidata";"ES";"wikidata";""
334;15602;"Fernando León de Aranoa";"hombre";"tmdb";"ES";"tmdb_heuristico";""
335;51896;"Mar Targarona";"mujer";"tmdb";"ES";"tmdb_heuristico";""
336;563855;"Juanma Bajo Ulloa";"hombre";"tmdb";"ES";"tmdb_heuristico";""
337;1021717;"Javier Corcuera";"hombre";"tmdb";"PE";"tmdb_heuristico";""
338;2556742;"Luis Mancha";"";"";"";"";""
339;1895984;"Néstor F. Dennis";"hombre";"tmdb";"";"";""
340;1034476;"Telmo Esnal";"hombre";"tmdb";"ES";"tmdb_heuristico";""
341;1012190;"Miguel Santesmases";"hombre";"tmdb";"ES";"wikidata";""
342;3615048;"Arturo Mombiedro";"";"";"";"";""
343;2213460;"Pep Bonet";"";"";"";"";""
344;234532;"Secun de la Rosa";"hombre";"tmdb";"ES";"tmdb_heuristico";""
345;588840;"Roberto Pérez Toledo";"hombre";"tmdb";"ES";"wikidata";""
346;589659;"Imanol Rayo";"hombre";"wikidata";"ES";"wikidata";""
347;2002122;"Macarena Astorga";"mujer";"wikidata";"ES";"wikidata";""
348;1694893;"Pedro Martín Calero";"hombre";"manual";"ES";"manual";""
349;19842;"José Luis Cuerda";"hombre";"tmdb";"ES";"tmdb_heuristico";""
350;589003;"Norberto Ramos del Val";"hombre";"tmdb";"ES";"tmdb_heuristico";""
351;5040794;"Lorenzo Sanz Fernández";"";"";"";"";""
352;589777;"Oscar Martín";"hombre";"manual";"";"manual";""
353;5640808;"Irene Bailo Carramiñana";"";"";"";"";""
354;2204600;"Senén Fernández";"";"";"";"";""
355;4923208;"Toni Andújar";"";"";"";"";""
356;236514;"Max Lemcke";"hombre";"wikidata";"ES";"wikidata";""
357;1302077;"Arantxa Echevarría";"mujer";"tmdb";"ES";"tmdb_heuristico";""
358;3632587;"Jose Manuel Rebollo";"hombre";"manual";"ES";"manual";""
359;1649980;"Ángela Gallardo Bernal";"mujer";"tmdb";"ES";"manual";""
360;3127742;"Cesar Vallejo";"";"";"";"";""
361;2560103;"Nacho Álvarez";"hombre";"tmdb";"UY";"tmdb_heuristico";""
362;4276328;"Octavio Lasheras";"";"";"";"";""
363;4543767;"Matías Boero Lutz";"";"";"";"";""
364;4282773;"Raúl Capdevila";"";"";"";"";""
365;2306392;"Ingrid Pokropek";"mujer";"tmdb";"AR";"wikidata";""
366;937769;"Jonás Trueba";"hombre";"tmdb";"ES";"tmdb_heuristico";""
367;972158;"Ernesto Sevilla";"hombre";"tmdb";"ES";"tmdb_heuristico";""
368;4954090;"Iker Álvarez";"hombre";"manual";"ES";"manual";""
369;3276081;"Haizea Pastor";"mujer";"manual";"ES";"manual";""
370;2046902;"Richard Zubelzu";"";"";"";"";""
371;73693;"Cesc Gay";"hombre";"tmdb";"ES";"tmdb_heuristico";""
372;4416357;"Gabriel Chicano";"";"";"";"";""
373;5376528;"Javier Canales Sepúlveda";"";"";"";"";""
374;2297013;"Elena Cid Sebastián";"";"";"";"";""
375;5048846;"Adrián García";"";"";"";"";""
376;1097734;"Juan Luis de No";"hombre";"manual";"ES";"manual";""
377;83449;"Jorge Rivera";"hombre";"tmdb";"US";"wikidata";""
378;2628918;"Sergio Dow";"hombre";"manual";"CO";"manual";""
379;1176;"Lone Scherfig";"mujer";"tmdb";"DK";"tmdb_heuristico";""
380;2289823;"Eric du Bellay";"";"";"";"";""
381;3016263;"Enrique García-Vázquez";"hombre";"tmdb";"ES";"tmdb_heuristico";""
382;5934164;"Juan San Martín";"";"";"";"";""
383;2264685;"Carolina Bassecourt";"";"";"";"";""
384;1649611;"Marta Lallana García";"mujer";"tmdb";"ES";"tmdb_heuristico";""
385;5842166;"Sandra García Bueno";"";"";"";"";""
386;79000;"Manuel Martín Cuenca";"hombre";"tmdb";"ES";"tmdb_heuristico";""
387;2555250;"Toni Escandell";"";"";"";"";""
388;2555252;"Marina Seguí";"";"";"";"";""
389;1141769;"Sílvia Quer";"mujer";"tmdb";"ES";"tmdb_heuristico";""
390;1369119;"Susanna Barranco";"mujer";"wikidata";"ES";"wikidata";""
391;1701864;"Joaquín Mazón";"hombre";"wikidata";"ES";"wikidata";""
392;2826886;"Arturo Dueñas";"hombre";"tmdb";"ES";"wikidata";""
