"guionista_id";"person_id_tmdb";"nombre";"sexo";"fuente_sexo";"pais";"fuente_pais";"nombre_credito_original"
1931;1041675;"Rolando Díaz";"hombre";"wikidata";"CU";"wikidata";""
1932;6110259;"Soraya González Guerrero";"";"";"";"";""
1933;"";"Iván López González";"";"";"";"";"Iván López González"
1934;"";"Marta Martínez Rodríguez";"";"";"";"";"Marta Martínez Rodríguez"
1935;"";"Eduardo Carlos Gondell";"";"";"";"";"Eduardo Carlos Gondell"
1936;"";"Javier Esparza";"";"";"";"";"Javier Esparza"
1937;"";"Gabi Ochoa";"";"";"";"";"Gabi Ochoa"
1938;"";"Teresa Soler Garrido";"";"";"";"";"Teresa Soler Garrido"
1939;"";"Marta Borrell Fijo";"";"";"";"";"Marta Borrell Fijo"
1940;"";"Emilio Fonseca Martín";"";"";"";"";"Emilio Fonseca Martín"
1941;"";"Anna Cornudella Castro";"";"";"";"";"Anna Cornudella Castro"
1942;"";"Albert Albacete Radalga";"";"";"";"";"Albert Albacete Radalga"
1943;"";"Sandra Román Peñalba";"";"";"";"";"Sandra Román Peñalba"
1944;"";"Asier Altuna Iza";"";"";"";"";"Asier Altuna Iza"
1945;"";"Laura Jimena Paredes";"";"";"";"";"Laura Jimena Paredes"
1946;"";"Lucas Moro";"";"";"";"";"Lucas Moro"
1947;"";"David Cirici";"";"";"";"";"David Cirici"
1948;"";"María José Jaén Calero";"";"";"";"";"María José Jaén Calero"
1949;"";"Marta-Libertad Castillo Megias";"";"";"";"";"Marta-Libertad Castillo Megias"
1950;"";"M.ª Teresa Carranza Gil-Dolz Del Castellar";"";"";"";"";"M.ª Teresa Carranza Gil-Dolz Del Castellar"
1951;"";"Julia Prats Carranza";"";"";"";"";"Julia Prats Carranza"
1952;"";"Lucía Alemany Compte";"";"";"";"";"Lucía Alemany Compte"
1953;"";"Adrià Roca Farré";"";"";"";"";"Adrià Roca Farré"
1954;"";"Marta Lozoya García";"";"";"";"";"Marta Lozoya García"
1955;"";"Maite Sobera";"";"";"";"";"Maite Sobera"
1956;"";"Jacques Fletcher";"";"";"";"";"Jacques Fletcher"
1957;"";"David Manuel Baute Gutiérrez";"";"";"";"";"David Manuel Baute Gutiérrez"
1958;"";"Maria Viadimirova";"";"";"";"";"Maria Viadimirova"
1959;"";"Kiril Serebrennikov";"";"";"";"";"Kiril Serebrennikov"
1960;"";"Francisco Chica Hermoso";"";"";"";"";"Francisco Chica Hermoso"
1961;"";"Anna Boneta Palacin";"";"";"";"";"Anna Boneta Palacin"
1962;"";"Sholeh Hejazi";"";"";"";"";"Sholeh Hejazi"
1963;"";"Julio Suárez Maireles";"";"";"";"";"Julio Suárez Maireles"
1964;"";"Moisés Romera";"";"";"";"";"Moisés Romera"
1965;"";"Laura Collado Bossi";"";"";"";"";"Laura Collado Bossi"
1966;"";"Ania Molina Alonso";"";"";"";"";"Ania Molina Alonso"
1967;"";"Carlos Martínez-Peñalver Mas";"";"";"";"";"Carlos Martínez-Peñalver Mas"
1968;"";"Carles Txorres";"";"";"";"";"Carles Txorres"
1969;"";"Isabel Arencibia";"";"";"";"";"Isabel Arencibia"
1970;"";"Óscar Parada";"";"";"";"";"Óscar Parada"
1971;"";"Fernando Navarro Rosillo";"";"";"";"";"Fernando Navarro Rosillo"
1972;"";"Pedro Plazo Picazo";"";"";"";"";"Pedro Plazo Picazo"
1973;"";"Guillermo Marrufo";"";"";"";"";"Guillermo Marrufo"
1974;"";"Meritxell Llorens Torras";"";"";"";"";"Meritxell Llorens Torras"
1975;"";"Iris Carballo";"";"";"";"";"Iris Carballo"
1976;"";"Anna Sanz- Magallón";"";"";"";"";"Anna Sanz- Magallón"
1977;"";"Vicente Villanueva Ribes";"";"";"";"";"Vicente Villanueva Ribes"
1978;"";"Rafael Moles Vilar";"";"";"";"";"Rafael Moles Vilar"
1979;"";"Jose Andreu Ibarra";"";"";"";"";"Jose Andreu Ibarra"
1980;"";"José Rodríguez Suárez";"";"";"";"";"José Rodríguez Suárez"
1981;"";"Carles Marqués-Marcet";"";"";"";"";"Carles Marqués-Marcet"
1982;"";"Marta Sánchez Guillén";"";"";"";"";"Marta Sánchez Guillén"
1983;"";"Juan Sebastián Vásquez Ribero";"";"";"";"";"Juan Sebastián Vásquez Ribero"
1984;"";"Jordi Rovira Prat";"";"";"";"";"Jordi Rovira Prat"
1985;"";"Antonio Fontales";"";"";"";"";"Antonio Fontales"
1986;"";"Gerard Gimenez Forner";"";"";"";"";"Gerard Gimenez Forner"
1987;"";"Eva Catalán";"";"";"";"";"Eva Catalán"
1988;"";"Ramón Campos Sáez";"";"";"";"";"Ramón Campos Sáez"
1989;"";"Gema Rodríguez Neira";"";"";"";"";"Gema Rodríguez Neira"
1990;"";"Salvador Serrano Molina";"";"";"";"";"Salvador Serrano Molina"
1991;"";"Pablo Moreno Hernández";"";"";"";"";"Pablo Moreno Hernández"
1992;"";"Salvador López Castillo";"";"";"";"";"Salvador López Castillo"
1993;"";"Jon Herranz Hernández";"";"";"";"";"Jon Herranz Hernández"
1994;"";"Laura Ferrero Carballo";"";"";"";"";"Laura Ferrero Carballo"
1995;"";"Fernando H Barral";"";"";"";"";"Fernando H Barral"
1996;"";"Llorens Espanyol";"";"";"";"";"Llorens Espanyol"
1997;"";"Pedro E. Delgado";"";"";"";"";"Pedro E. Delgado"
1998;"";"Jorge Garrosa Mayordomo";"";"";"";"";"Jorge Garrosa Mayordomo"
1999;"";"Marta Medina Del Valle";"";"";"";"";"Marta Medina Del Valle"
2000;"";"Enric Navarro Serna";"";"";"";"";"Enric Navarro Serna"
2001;"";"Daniel González Guerrero";"";"";"";"";"Daniel González Guerrero"
2002;"";"Grete Lee-Man Suárez";"";"";"";"";"Grete Lee-Man Suárez"
2003;"";"Sara Fantova Barrena";"";"";"";"";"Sara Fantova Barrena"
2004;"";"Núria Dunjó López";"";"";"";"";"Núria Dunjó López"
2005;"";"Cèlia Mateo Novis";"";"";"";"";"Cèlia Mateo Novis"
2006;"";"Emmanuel De Martino Y6712782q";"";"";"";"";"Emmanuel De Martino Y6712782q"
2007;"";"Diana Toucedo Crespo";"";"";"";"";"Diana Toucedo Crespo"
2008;"";"Alberte Mera García";"";"";"";"";"Alberte Mera García"
2009;"";"Sanja Poštic";"";"";"";"";"Sanja Poštic"
2010;"";"David Peña León";"";"";"";"";"David Peña León"
2011;"";"Álvaro Núñez Orellana";"";"";"";"";"Álvaro Núñez Orellana"
2012;"";"Jermy Thomas Scott";"";"";"";"";"Jermy Thomas Scott"
2013;"";"Anna Utrecht";"";"";"";"";"Anna Utrecht"
2014;"";"José María Borrell Balsells";"";"";"";"";"José María Borrell Balsells"
2015;"";"Emilio Martínez-Borso Legerén";"";"";"";"";"Emilio Martínez-Borso Legerén"
2016;"";"No Existe";"";"";"";"";"No Existe"
2017;"";"Segundo Altoagirre";"";"";"";"";"Segundo Altoagirre"
2018;"";"María Luisa Pujol";"";"";"";"";"María Luisa Pujol"
2019;"";"Alberto Pascual Rodríguez";"";"";"";"";"Alberto Pascual Rodríguez"
2020;"";"Ivet Castelo Torres";"";"";"";"";"Ivet Castelo Torres"
2021;"";"Iván Alarcón Mates";"";"";"";"";"Iván Alarcón Mates"
2022;"";"S. Sureño";"";"";"";"";"S. Sureño"
2023;"";"Borja Martínez-Echevarría";"";"";"";"";"Borja Martínez-Echevarría"
2024;"";"Óscar Díaz Cruz";"";"";"";"";"Óscar Díaz Cruz"
2025;"";"Francisco José Ortiz Pérez De León";"";"";"";"";"Francisco José Ortiz Pérez De León"
2026;"";"José Luis Hdez. Arango";"";"";"";"";"José Luis Hdez. Arango"
2027;"";"Juan Zavala Aizpurua";"";"";"";"";"Juan Zavala Aizpurua"
2028;"";"F.J. Fdez. Bordonada";"";"";"";"";"F.J. Fdez. Bordonada"
2029;"";"Bibiana Guarch Llop";"";"";"";"";"Bibiana Guarch Llop"
2030;"";"Marta Díaz De Lope Díaz Martín";"";"";"";"";"Marta Díaz De Lope Díaz Martín"
2031;"";"Guillem Clua Sarró";"";"";"";"";"Guillem Clua Sarró"
2032;"";"Fernando Caballero Rodríguez";"";"";"";"";"Fernando Caballero Rodríguez"
2033;"";"Antoni Verdaguer Serra";"";"";"";"";"Antoni Verdaguer Serra"
2034;"";"Cristopher Cartagena";"";"";"";"";"Cristopher Cartagena"
2035;"";"Miquel Eek";"";"";"";"";"Miquel Eek"
2036;"";"Fernando De Haro";"";"";"";"";"Fernando De Haro"
2037;"";"Manuel Matanza";"";"";"";"";"Manuel Matanza"
2038;"";"Manuel Cortés Tallón";"";"";"";"";"Manuel Cortés Tallón"
2039;"";"Joana Conill Amelivia";"";"";"";"";"Joana Conill Amelivia"
2040;"";"Lluís Carrizo Martínez";"";"";"";"";"Lluís Carrizo Martínez"
2041;"";"Manel Lucas Giralt";"";"";"";"";"Manel Lucas Giralt"
2042;"";"Francesc Alarcón";"";"";"";"";"Francesc Alarcón"
2043;"";"Jorgelina Ferlise";"";"";"";"";"Jorgelina Ferlise"
2044;"";"Daniel Luna Aguilar";"";"";"";"";"Daniel Luna Aguilar"
2045;"";"Antonio González Blasco";"";"";"";"";"Antonio González Blasco"
2046;"";"Miguel Ángel H. Arango";"";"";"";"";"Miguel Ángel H. Arango"
2047;"";"Mónica Del Rey Jordá (Art Al Quadrat)";"";"";"";"";"Mónica Del Rey Jordá (Art Al Quadrat)"
2048;"";"Gema Del Rey Jordá (Art Al Quadrat)";"";"";"";"";"Gema Del Rey Jordá (Art Al Quadrat)"
2049;"";"María Dolores Martín-Consuegra Martín-Fontecha";"";"";"";"";"María Dolores Martín-Consuegra Martín-Fontecha"
2050;"";"Salud García J-Centurión";"";"";"";"";"Salud García J-Centurión"
2051;"";"María Mínguez Pardo";"";"";"";"";"María Mínguez Pardo"
2052;"";"Víctor G. Villavieja";"";"";"";"";"Víctor G. Villavieja"
2053;"";"Marga Gutiérrez Díez";"";"";"";"";"Marga Gutiérrez Díez"
2054;"";"Bruno Martín Ojeda";"";"";"";"";"Bruno Martín Ojeda"
2055;"";"Andoni Canela Urizar";"";"";"";"";"Andoni Canela Urizar"
2056;"";"Vicente Segura Reyes";"";"";"";"";"Vicente Segura Reyes"
2057;"";"Santiago Manuel Taboada Álvarez";"";"";"";"";"Santiago Manuel Taboada Álvarez"
2058;"";"Dácil Manrique De Lara";"";"";"";"";"Dácil Manrique De Lara"
2059;"";"Jordi Mendive";"";"";"";"";"Jordi Mendive"
2060;"";"Oriol Ortega";"";"";"";"";"Oriol Ortega"
2061;"";"Serban Capraru";"";"";"";"";"Serban Capraru"
2062;"";"Ángel Agudo Vázquez";"";"";"";"";"Ángel Agudo Vázquez"
2063;"";"Iván Ledesma García";"";"";"";"";"Iván Ledesma García"
2064;"";"Raimundo Garcia Fernandez";"";"";"";"";"Raimundo Garcia Fernandez"
2065;"";"Jose Manuel Berastegui";"";"";"";"";"Jose Manuel Berastegui"
2066;"";"M. A. Romero";"";"";"";"";"M. A. Romero"
2067;"";"Alba Pino García";"";"";"";"";"Alba Pino García"
2068;"";"Francisco J. Vaquero Robustillo";"";"";"";"";"Francisco J. Vaquero Robustillo"
2069;"";"Raúl Cuevas Mambrilla";"";"";"";"";"Raúl Cuevas Mambrilla"
2070;"";"Joan Salicrú Maltas";"";"";"";"";"Joan Salicrú Maltas"
2071;"";"Ana Belén Gutiérrez";"";"";"";"";"Ana Belén Gutiérrez"
2072;"";"Alejandro Santaella Vera";"";"";"";"";"Alejandro Santaella Vera"
2073;"";"J. Gamero";"";"";"";"";"J. Gamero"
2074;"";"Isabel Martínez De Aragón";"";"";"";"";"Isabel Martínez De Aragón"
2075;"";"Alex García De Vicuña";"";"";"";"";"Alex García De Vicuña"
2076;"";"Marta Suárez Abril";"";"";"";"";"Marta Suárez Abril"
2077;"";"Daniel Castro Villanueva";"";"";"";"";"Daniel Castro Villanueva"
2078;"";"Simone G. Saibene";"";"";"";"";"Simone G. Saibene"
2079;"";"Con La Colaboración De";"";"";"";"";"Con La Colaboración De"
2080;"";"David Pujol Rusiñol";"";"";"";"";"David Pujol Rusiñol"
2081;"";"V. Checa";"";"";"";"";"V. Checa"
2082;"";"Michael Harim Huizar Villavicencio";"";"";"";"";"Michael Harim Huizar Villavicencio"
2083;"";"Jesús Lloveras Mora";"";"";"";"";"Jesús Lloveras Mora"
2084;"";"Maria Àngels Tresserras";"";"";"";"";"Maria Àngels Tresserras"
2085;"";"Pietro Ditano";"";"";"";"";"Pietro Ditano"
2086;"";"Almudena Saíz";"";"";"";"";"Almudena Saíz"
2087;"";"Alex Comas Martin";"";"";"";"";"Alex Comas Martin"
2088;"";"Cristina Broquetas Solans";"";"";"";"";"Cristina Broquetas Solans"
2089;"";"Julio Alejandro De Castro";"";"";"";"";"Julio Alejandro De Castro"
2090;"";"Marta Ferreras";"";"";"";"";"Marta Ferreras"
2091;"";"Joan Francesc Delgado Charansonnet";"";"";"";"";"Joan Francesc Delgado Charansonnet"
2092;"";"Carlos Saura Atarés";"";"";"";"";"Carlos Saura Atarés"
2093;"";"Jorge Arenillas Schnieper";"";"";"";"";"Jorge Arenillas Schnieper"
2094;"";"Arantza Santesteban Pérez";"";"";"";"";"Arantza Santesteban Pérez"
2095;"";"J D Alcázar";"";"";"";"";"J D Alcázar"
2096;"";"Carmen Marfà Vives";"";"";"";"";"Carmen Marfà Vives"
2097;"";"Santiago Alonso Torras";"";"";"";"";"Santiago Alonso Torras"
2098;"";"Carlos “Pocho” Villaverde";"";"";"";"";"Carlos “Pocho” Villaverde"
2099;"";"Eduardo Montero Saponi";"";"";"";"";"Eduardo Montero Saponi"
2100;"";"Ángel Del Río Sánchez";"";"";"";"";"Ángel Del Río Sánchez"
2101;"";"Javier Echániz Petralanda";"";"";"";"";"Javier Echániz Petralanda"
2102;"";"Ion Iriarte Fernandez";"";"";"";"";"Ion Iriarte Fernandez"
2103;"";"Sergio Martínez Méndez";"";"";"";"";"Sergio Martínez Méndez"
2104;"";"Pedro Rivero Aurre";"";"";"";"";"Pedro Rivero Aurre"
2105;"";"J.A. López Espinosa";"";"";"";"";"J.A. López Espinosa"
2106;"";"Ernest Cauhé Martín";"";"";"";"";"Ernest Cauhé Martín"
2107;"";"Enrique Barberá Peregrina";"";"";"";"";"Enrique Barberá Peregrina"
2108;"";"Santiago Fillol Vázquez";"";"";"";"";"Santiago Fillol Vázquez"
2109;"";"Nick Oep";"";"";"";"";"Nick Oep"
2110;"";"Daniel Fernandez-Cañadas";"";"";"";"";"Daniel Fernandez-Cañadas"
2111;"";"Fabián Darío Kritzer Crufermann";"";"";"";"";"Fabián Darío Kritzer Crufermann"
2112;"";"Jordi Rediu Alarcón";"";"";"";"";"Jordi Rediu Alarcón"
2113;"";"Ennio Diálogos Versión Italiana: Flaiano";"";"";"";"";"Ennio Diálogos Versión Italiana: Flaiano"
2114;"";"Iván 'Oggi' Emery";"";"";"";"";"Iván 'Oggi' Emery"
2115;"";"Victor A Catena";"";"";"";"";"Victor A Catena"
2116;"";"Amalio Rodríguez";"";"";"";"";"Amalio Rodríguez"
2117;"";"Guillem Cabra Cortés";"";"";"";"";"Guillem Cabra Cortés"
2118;"";"Mar Clapés Gutiérrez";"";"";"";"";"Mar Clapés Gutiérrez"
2119;"";"Hans Jakoby";"";"";"";"";"Hans Jakoby"
2120;"";"Sara Molina León";"";"";"";"";"Sara Molina León"
2121;"";"Elisa Botticella";"";"";"";"";"Elisa Botticella"
2122;"";"Vicente Tamarit Rius";"";"";"";"";"Vicente Tamarit Rius"
2123;"";"Jorge Sebastián Peña Martín";"";"";"";"";"Jorge Sebastián Peña Martín"
2124;"";"Vicente Martín Terán";"";"";"";"";"Vicente Martín Terán"
2125;"";"Jesús María De Y Diálogos: Arozamena";"";"";"";"";"Jesús María De Y Diálogos: Arozamena"
2126;"";"André Adaptación: Tabet";"";"";"";"";"André Adaptación: Tabet"
2127;"";"Marc Recha Batallé";"";"";"";"";"Marc Recha Batallé"
2128;"";"Curro Albaycin";"";"";"";"";"Curro Albaycin"
2129;"";"Albert Plans Soriano";"";"";"";"";"Albert Plans Soriano"
2130;"";"Cristina Martín (Lasdelcine)";"";"";"";"";"Cristina Martín (Lasdelcine)"
2131;"";"Maria José Martín (Lasdelcine)";"";"";"";"";"Maria José Martín (Lasdelcine)"
2132;"";"Ariadna Relea Ventura";"";"";"";"";"Ariadna Relea Ventura"
2133;"";"Miguel Romero Grayson";"";"";"";"";"Miguel Romero Grayson"
2134;"";"Rafael Adamuz";"";"";"";"";"Rafael Adamuz"
2135;"";"Pablo Ignacio Castrillo Maortua";"";"";"";"";"Pablo Ignacio Castrillo Maortua"
2136;"";"Rosanna Checchini";"";"";"";"";"Rosanna Checchini"
2137;"";"Rosana Marcos Cascón";"";"";"";"";"Rosana Marcos Cascón"
2138;"";"Rafael Muñoz Rodríguez";"";"";"";"";"Rafael Muñoz Rodríguez"
2139;"";"Manuela Vallés";"";"";"";"";"Manuela Vallés"
2140;"";"Raúl Cueto";"";"";"";"";"Raúl Cueto"
2141;"";"Carlos Sainz Del Bosque";"";"";"";"";"Carlos Sainz Del Bosque"
2142;"";"Pototo Díez";"";"";"";"";"Pototo Díez"
2143;"";"José María Muñoz Perera";"";"";"";"";"José María Muñoz Perera"
2144;"";"Miguel Anómalo";"";"";"";"";"Miguel Anómalo"
2145;"";"Clara Hernández Bosch";"";"";"";"";"Clara Hernández Bosch"
2146;"";"Xènia Puiggrós Ferrer";"";"";"";"";"Xènia Puiggrós Ferrer"
2147;"";"Santiago Lapeira Gimeno";"";"";"";"";"Santiago Lapeira Gimeno"
2148;"";"Jr Armadàs";"";"";"";"";"Jr Armadàs"
2149;"";"Daniel Remón Magaña";"";"";"";"";"Daniel Remón Magaña"
2150;"";"Bernat Gasull I Roig";"";"";"";"";"Bernat Gasull I Roig"
2151;"";"Fernando Arroyo Castilla";"";"";"";"";"Fernando Arroyo Castilla"
2152;"";"A. Gades C. Saura";"";"";"";"";"A. Gades C. Saura"
2153;"";"Natalia Hermida Guitierrez";"";"";"";"";"Natalia Hermida Guitierrez"
2154;"";"Ot Burgaya Balaguer";"";"";"";"";"Ot Burgaya Balaguer"
2155;"";"Roser Texidó";"";"";"";"";"Roser Texidó"
2156;"";"Alvaro Augusto Lladó";"";"";"";"";"Alvaro Augusto Lladó"
2157;"";"Fernando Martín Llorente";"";"";"";"";"Fernando Martín Llorente"
2158;"";"Lorena Blanco";"";"";"";"";"Lorena Blanco"
2159;"";"María Luisa Picado Silva";"";"";"";"";"María Luisa Picado Silva"
2160;"";"María S. Torregrosa";"";"";"";"";"María S. Torregrosa"
2161;"";"Jose A. Perez Torreblanca";"";"";"";"";"Jose A. Perez Torreblanca"
2162;"";"Santiago Cartujo";"";"";"";"";"Santiago Cartujo"
2163;"";"Theo Court Bustamante";"";"";"";"";"Theo Court Bustamante"
2164;"";"José Alberto Zúñiga";"";"";"";"";"José Alberto Zúñiga"
2165;"";"Lydia Zimmermann Kuoni";"";"";"";"";"Lydia Zimmermann Kuoni"
2166;"";"Guillermo Cubillo";"";"";"";"";"Guillermo Cubillo"
2167;"";"Jonay Amador";"";"";"";"";"Jonay Amador"
2168;"";"Gerard Bartomeu";"";"";"";"";"Gerard Bartomeu"
2169;"";"Adaptacion:";"";"";"";"";"Adaptacion:"
2170;"";"Antonio Diálogos Adicionales: Quintero";"";"";"";"";"Antonio Diálogos Adicionales: Quintero"
2171;"";"Gerti Diálogos Versión Alemana: Ober";"";"";"";"";"Gerti Diálogos Versión Alemana: Ober"
2172;"";"C.W Burg";"";"";"";"";"C.W Burg"
2173;"";"A González Álvarez";"";"";"";"";"A González Álvarez"
2174;"";"Flora Monteys";"";"";"";"";"Flora Monteys"
2175;"";"Sergio Sanus Vidal";"";"";"";"";"Sergio Sanus Vidal"
2176;"";"José Juan Vaquero";"";"";"";"";"José Juan Vaquero"
2177;"";"Alba Lombardía González";"";"";"";"";"Alba Lombardía González"
2178;"";"Álvaro F. Pulpeiro";"";"";"";"";"Álvaro F. Pulpeiro"
2179;"";"Antonella Sudasassi Furniss";"";"";"";"";"Antonella Sudasassi Furniss"
2180;"";"Davinia Guilló Barceló";"";"";"";"";"Davinia Guilló Barceló"
2181;"";"Patricia Gutiérrez Calatayud";"";"";"";"";"Patricia Gutiérrez Calatayud"
2182;"";"Rubén Oliver Beltrán";"";"";"";"";"Rubén Oliver Beltrán"
2183;"";"Angélica Alarcón Zahonero";"";"";"";"";"Angélica Alarcón Zahonero"
2184;"";"Oliver Riaza";"";"";"";"";"Oliver Riaza"
2185;"";"Jaime Pineda Abel De La Cruz";"";"";"";"";"Jaime Pineda Abel De La Cruz"
2186;"";"Jordi Turtós Orbañanos";"";"";"";"";"Jordi Turtós Orbañanos"
2187;"";"Emilio Juan Ruiz Barrachina";"";"";"";"";"Emilio Juan Ruiz Barrachina"
2188;"";"Fermín Palacios Pina";"";"";"";"";"Fermín Palacios Pina"
2189;"";"Sebastian Lelio Watt";"";"";"";"";"Sebastian Lelio Watt"
2190;"";"Elena Serra Domínguez";"";"";"";"";"Elena Serra Domínguez"
2191;"";"Eduard Solà Guerrero";"";"";"";"";"Eduard Solà Guerrero"
2192;"";"David Valero Simón";"";"";"";"";"David Valero Simón"
2193;"";"Vasileos Papatheocharis";"";"";"";"";"Vasileos Papatheocharis"
2194;"";"Rowan Dinar Athale";"";"";"";"";"Rowan Dinar Athale"
2195;"";"Julie Nurrish";"";"";"";"";"Julie Nurrish"
2196;"";"José María Campos Arenas";"";"";"";"";"José María Campos Arenas"
2197;"";"Milián Oneto";"";"";"";"";"Milián Oneto"
2198;"";"Raul Portero Civantos";"";"";"";"";"Raul Portero Civantos"
2199;"";"José María Pérez Quintero";"";"";"";"";"José María Pérez Quintero"
2200;"";"María Abenia Gracia";"";"";"";"";"María Abenia Gracia"
2201;"";"Manuel Agustín Muñoz Rivas";"";"";"";"";"Manuel Agustín Muñoz Rivas"
2202;"";"Clara Roquet Autonell";"";"";"";"";"Clara Roquet Autonell"
2203;"";"Paula Cons Varela";"";"";"";"";"Paula Cons Varela"
2204;"";"Marc Recha Batalle";"";"";"";"";"Marc Recha Batalle"
2205;"";"Nacho R. Piedra";"";"";"";"";"Nacho R. Piedra"
2206;"";"Carmen Perona Cabrera";"";"";"";"";"Carmen Perona Cabrera"
2207;"";"Cristina Ortega Blanco";"";"";"";"";"Cristina Ortega Blanco"
2208;"";"David Marqués Montes";"";"";"";"";"David Marqués Montes"
2209;"";"Patricia Franquesa Ruiz";"";"";"";"";"Patricia Franquesa Ruiz"
2210;"";"Valentina Viso Rojas";"";"";"";"";"Valentina Viso Rojas"
2211;"";"Diego Ameixeiras Novelle";"";"";"";"";"Diego Ameixeiras Novelle"
2212;"";"Roger Sogues Marco";"";"";"";"";"Roger Sogues Marco"
2213;"";"Aitor Arregi Galdos";"";"";"";"";"Aitor Arregi Galdos"
2214;"";"José Jaime Marques Olearraga";"";"";"";"";"José Jaime Marques Olearraga"
2215;"";"Mercè Glascà";"";"";"";"";"Mercè Glascà"
2216;"";"Heidi Villate Hassan";"";"";"";"";"Heidi Villate Hassan"
2217;"";"Jean Miguel Leiva";"";"";"";"";"Jean Miguel Leiva"
2218;"";"Miguel Caldito";"";"";"";"";"Miguel Caldito"
2219;"";"Begoña Río Pérez";"";"";"";"";"Begoña Río Pérez"
2220;"";"Bernat Vilaplana Gómez";"";"";"";"";"Bernat Vilaplana Gómez"
2221;"";"Carmen Gómez Peralta";"";"";"";"";"Carmen Gómez Peralta"
2222;"";"María Bestard";"";"";"";"";"María Bestard"
2223;"";"Teresa Calo Fontán";"";"";"";"";"Teresa Calo Fontán"
2224;"";"Irene Yagüe Herrero";"";"";"";"";"Irene Yagüe Herrero"
2225;"";"Luis Alejandro Van Eeckhout";"";"";"";"";"Luis Alejandro Van Eeckhout"
2226;"";"Luis Politi";"";"";"";"";"Luis Politi"
2227;"";"Jesús. 'El Vil Metal' García De Dueñas";"";"";"";"";"Jesús. 'El Vil Metal' García De Dueñas"
2228;"";"Augusto 'Frac' Martínez Torres";"";"";"";"";"Augusto 'Frac' Martínez Torres"
2229;"";"Elena María Molina Merino";"";"";"";"";"Elena María Molina Merino"
2230;"";"Belén Funes Giménez";"";"";"";"";"Belén Funes Giménez"
2231;"";"Marçal Cebrián Jubany";"";"";"";"";"Marçal Cebrián Jubany"
2232;"";"Miguel A. Llamas 'Pitu'";"";"";"";"";"Miguel A. Llamas 'Pitu'"
2233;"";"Victoria Váquez Cossío";"";"";"";"";"Victoria Váquez Cossío"
2234;"";"Paula Palacios Castaño";"";"";"";"";"Paula Palacios Castaño"
2235;"";"L. Garcia Berlanga";"";"";"";"";"L. Garcia Berlanga"
2236;"";"Josep Gatell Castro";"";"";"";"";"Josep Gatell Castro"
2237;"";"Odei A. Etxearte";"";"";"";"";"Odei A. Etxearte"
2238;"";"Sergio Oskman";"";"";"";"";"Sergio Oskman"
2239;"";"Juan Manuel Fodde Roma";"";"";"";"";"Juan Manuel Fodde Roma"
2240;"";"Conchi Del Río";"";"";"";"";"Conchi Del Río"
2241;"";"Cecilia Atán Fernández";"";"";"";"";"Cecilia Atán Fernández"
2242;"";"Valeria Pivato Quiroga";"";"";"";"";"Valeria Pivato Quiroga"
2243;"";"Francisco Rodríguez Tejedor";"";"";"";"";"Francisco Rodríguez Tejedor"
2244;"";"Horacio Luis Valcarcel";"";"";"";"";"Horacio Luis Valcarcel"
2245;"";"Sema D’Acosta";"";"";"";"";"Sema D’Acosta"
2246;"";"Fátima Subeh Marzo";"";"";"";"";"Fátima Subeh Marzo"
2247;"";"Pancho G. Matienzo";"";"";"";"";"Pancho G. Matienzo"
2248;"";"Adriana P. Villanueva";"";"";"";"";"Adriana P. Villanueva"
2249;"";"José Antonio González Cuevas";"";"";"";"";"José Antonio González Cuevas"
2250;"";"Asier Guerricaechevarría López";"";"";"";"";"Asier Guerricaechevarría López"
2251;"";"Iván Morales López";"";"";"";"";"Iván Morales López"
2252;"";"Josep Morell Feixa";"";"";"";"";"Josep Morell Feixa"
2253;"";"Guillem Sánchez Marín";"";"";"";"";"Guillem Sánchez Marín"
2254;"";"Laura Muñoz Liaño";"";"";"";"";"Laura Muñoz Liaño"
2255;"";"Antonio Chavarrías Ocaña";"";"";"";"";"Antonio Chavarrías Ocaña"
2256;"";"Olatz Arroyo Abaroa";"";"";"";"";"Olatz Arroyo Abaroa"
2257;"";"Amaya Remírez García";"";"";"";"";"Amaya Remírez García"
2258;"";"M. A. Calvo Buttini";"";"";"";"";"M. A. Calvo Buttini"
2259;"";"Martín G. Ramis";"";"";"";"";"Martín G. Ramis"
2260;"";"Carlos Egea Palomares";"";"";"";"";"Carlos Egea Palomares"
2261;"";"F.J.Fernández Bordonada";"";"";"";"";"F.J.Fernández Bordonada"
2262;"";"Guillem Sala Lorda";"";"";"";"";"Guillem Sala Lorda"
2263;"";"Sandra Beltrán Vázquez";"";"";"";"";"Sandra Beltrán Vázquez"
2264;"";"Telmo Esnal Illarramendi";"";"";"";"";"Telmo Esnal Illarramendi"
2265;"";"Xavier Vila Fonolleda";"";"";"";"";"Xavier Vila Fonolleda"
2266;"";"Anna-Priscila Magriñà";"";"";"";"";"Anna-Priscila Magriñà"
2267;"";"Eudald Valdivieso Roca";"";"";"";"";"Eudald Valdivieso Roca"
2268;"";"Ana María Durá";"";"";"";"";"Ana María Durá"
2269;"";"Jean Castejón Gilabert";"";"";"";"";"Jean Castejón Gilabert"
2270;"";"Scott Alan Kosar";"";"";"";"";"Scott Alan Kosar"
2271;"";"Ainhoa Andraka Rueda";"";"";"";"";"Ainhoa Andraka Rueda"
2272;"";"Amaia Constanza Merino Unzueta";"";"";"";"";"Amaia Constanza Merino Unzueta"
